"File","Para","Hits","Snippet"
"canon/06_visual_bible.md","30","glossary_like","**第一階段：風化/紋章顯現** - 皮膚浮現流動的「紋章 (Sigil)」——瓷器裂紋般的永久烙印 - 魔法特效的真相：紋章剝落的[情緒結晶](02_glossary.md#term-emotional-crystal)粉塵"
"canon/06_visual_bible.md","31","glossary_like","**第二階段：瞳之印** - 紋章圖案浮現於瞳孔虹膜中 - 特定角度下呈現非人的、令人不安的圖案 - [情感耗損](02_glossary.md#term-emotional-erosion)最直觀的體現：眼神高光消失，瞳孔如毛玻璃"
"canon/06_visual_bible.md","32","glossary_like","**第三階段：結晶化/靈魂剝落** - [情緒結晶](02_glossary.md#term-emotional-crystal)從裂紋破體而出 - 皮膚像瓷器碎片剝落 - [魔法屍骸](07_entities_and_devices.md#section-magical-cor..."
"canon/06_visual_bible.md","39","rule_like,glossary_like","- **混沌態視覺**：非單純黑色黏液，而是如**虹彩色油污**或**半凝固七彩樹脂**——美麗、緩慢、無法名狀，象徵所有定義與界線的消解 - **觸發條件**：角色嚴重偏離心匣核心認同時，或[集體潛意識](02_glossary.md#term-collective-uncon..."
"canon/06_visual_bible.md","62","glossary_like","- **[日區](02_glossary.md#term-sun-district)「無鏡之城」**：大量啞光、吸光粗糙材質；刻意避免開闊水域；上流時尚以避免高反光金屬或寶石為榮 - **[夜區](02_glossary.md#term-night-district)「鏡像之城」..."
"canon/06_visual_bible.md","88","glossary_like","**視覺用途**：光環用作魔法少女狀態讀取的主視覺層；術語口徑見 [Glossary：光環](02_glossary.md#term-halo) 與 [World Rules](01_world_rules_and_costs.md)。"
"canon/06_visual_bible.md","99","glossary_like","> 術語定義見 [Glossary](02_glossary.md#term-shackle-mark)；此處為畫面規格。"
"canon/06_visual_bible.md","100","rule_like,glossary_like","- **平時狀態**：枷鎖紋應該像被皮膚吸收的暗紋，只有在逆光或情緒激發時微亮。   - **高壓狀態**：紋理向四肢末端擴散，伴隨細碎「瓷裂」高光，提示[情感耗損](02_glossary.md#term-emotional-erosion)上升。   - **臨界狀態**：枷..."
"canon/06_visual_bible.md","116","glossary_like","- 角色主配色與其主導情緒物質/心匣本質色彩相關 - 彩度 (Saturation) 直接與精神活力掛鉤——[情感耗損](02_glossary.md#term-emotional-erosion)使整體飽和度顯著降低，趨向灰色 - 冷暖對比對應性格核心（[晴香](03_char..."
"canon/06_visual_bible.md","135","glossary_like","- **缺席的倒影**：自我認同瓦解時，鏡中只有空白 - **缺席的聲音**：最劇烈痛苦時剝奪所有音效，只留微弱呼吸或完全靜音 - **缺席的色彩**：[情感耗損](02_glossary.md#term-emotional-erosion)最終階段，角色主觀視角變成黑白"
"canon/06_visual_bible.md","146","glossary_like","**情緒結晶苔 (Emotion Crystal Moss)** - 重大悲劇或長期情緒浸泡之處生長的微小[情緒結晶](02_glossary.md#term-emotional-crystal)苔蘚 - 微光下散發幽幽光芒，色彩對應吸收的情緒（悲傷藍、憤怒暗紅） - 直接觸碰極..."
"canon/06_visual_bible.md","147","glossary_like","**記憶迴響的雨 (Rain of Echoing Memories)** - [集體潛意識](02_glossary.md#term-collective-unconscious)邊界薄弱時，無主記憶碎片溶入水汽 - 雨水打在皮膚上，可能突然聽見愛人呢喃、看見陌生孩子的畫面、或..."
"canon/07_entities_and_devices.md","6","glossary_like","- 本文件只負責其對應 Canon 範圍，不重寫其他文件的完整內容。 - 術語完整定義只放在 [Glossary](02_glossary.md)。 - 世界規則完整定義只放在 [World Rules](01_world_rules_and_costs.md)。 - 事件時間與..."
"canon/07_entities_and_devices.md","9","glossary_like","本節只說「心匣在裝置層如何工作」，不重覆魔法少女本體定義。   完整術語口徑見 [Glossary：鏡中的承諾](02_glossary.md#term-mirror-promise) 與 [Glossary：心之器](02_glossary.md#term-heart-vess..."
"canon/07_entities_and_devices.md","12","glossary_like","**裝置層定義**：心匣是[心之器](02_glossary.md#term-heart-vessel)的外化介面，用於儲存、觸發與回寫耗損狀態。完整術語定義見 [Glossary：心匣](02_glossary.md#term-heart-container)。"
"canon/07_entities_and_devices.md","15","glossary_like","**使用者**：高意志與高自我辨識個體。   **流程（裝置觀測）**：崩潰前壓力累積 → 鏡面互認 → 心匣具現 → 開鎖輸出 → 耗損回寫。   **可見訊號**：開鎖節奏穩、裂紋增長慢、代價可追蹤。   **owner 委派**：儀式語意與心理機制見 [Glossary：鏡..."
"canon/07_entities_and_devices.md","17","glossary_like","**使用者**：軍方改造兵器體系。   **裝置形態**：以[情緒力量裝置](02_glossary.md#term-emotional-power-device)作外部開鎖器。   **鑄造流程（操作層）**：高壓改造 → 結晶剝落 → 材料收割 → 專屬鑰匙鑄成。   **風..."
"canon/07_entities_and_devices.md","18","rule_like,glossary_like","**開鎖儀式（被扭曲的儀式）**： 1. **強制開鎖** — 將由自己過去痛苦鑄成的「鑰匙」插入胸口心匣鎖孔。開鎖聲音是刺耳金屬摩擦（象徵被**強行撬開**） 2. **必然性假象** — 因鑰匙與自身同源，少女本能感到病態「親切感」，誤以為這是「天命」，接受暴力 3. **代..."
"canon/07_entities_and_devices.md","27","glossary_like","**[魔法屍骸](02_glossary.md#term-magical-corpse)**：【心之器】破碎後的狀態。失去理智，但靈魂碎片以痛苦方式「存在」著。"
"canon/07_entities_and_devices.md","30","glossary_like","**See also**: [World Rules: 魔法代價](01_world_rules_and_costs.md#rule-magic-cost) | [Glossary: 心匣](02_glossary.md#term-heart-container)"
"canon/07_entities_and_devices.md","54","glossary_like","- **與[三位一體](02_glossary.md#term-trinity-spectrum)的連結**：「我們與怪物本質相同，只是我們還沒碎掉」 - **Type A**：恐怖中帶哀傷（曾是虔誠信徒） - **Type B**：恐怖中帶憤怒（曾是反抗者） - **求救型**..."
"canon/07_entities_and_devices.md","66","glossary_like","**核心職能**： - **情緒監控**：透過[維多利亞之淚](02_glossary.md#term-tears-of-victoria)系統監控全城情緒波動 - **屍骸管理**：負責魔法屍骸的追蹤、圍捕與處理 - **魔法少女管理**：監管魔法少女活動，實施「衛生行動」（對..."
"canon/07_entities_and_devices.md","67","glossary_like","**運作理念**：將情緒視為可被量化、監控、管理的資源。表面上是「淨化情緒」，實際上是將負面情緒壓入[集體潛意識](02_glossary.md#term-collective-unconscious)，累積成因果債務"
"canon/07_entities_and_devices.md","73","glossary_like","**視覺細節**：人造太陽下方延伸到地底的管道結構，地底深處積聚紅色光芒（[緋潮](02_glossary.md#term-scarlet-tide)前兆）"
"canon/07_entities_and_devices.md","82","rule_like","**觸發條件**：魔法少女出現嚴重情感耗損症狀 / 公眾風評惡化到威脅社會穩定 / 被判定為「即將屍骸化」的高危個體"
"canon/07_entities_and_devices.md","96","rule_like","| 階段 | 狀態 | 可觀測訊號 | 可逆性 | |---|---|---|---| | 鑄造前 | 心之器不穩 | 情緒尖峰、睡眠破裂、鏡像異常 | 可逆（高） | | 初鑄 | 鑰匙/心匣成形 | 微裂紋、短時狂喜、感官雜訊 | 可逆（中） | | 穩定使用 | 功能可控 ..."
"canon/07_entities_and_devices.md","98","rule_like","- 快速修補在裝置層只屬「延壽操作」，不等於規則層治癒（條文見 [World Rules：不可逆規則摘要](01_world_rules_and_costs.md#section-irreversible)）。 - 戰術補給只覆蓋生理窗口；情緒耗損與排斥判讀以 [World Ru..."
"canon/10_gameplay_bible.md","6","glossary_like","- 本文件只負責其對應 Canon 範圍，不重寫其他文件的完整內容。 - 術語完整定義只放在 [Glossary](02_glossary.md)。 - 世界規則完整定義只放在 [World Rules](01_world_rules_and_costs.md)。 - 事件時間與..."
"canon/10_gameplay_bible.md","49","glossary_like","- **[光幕濾鏡](02_glossary.md#term-light-veil)**：玩家只看到「被美化後」的社會回饋；底層機制條文見 [現實縫合機制](01_world_rules_and_costs.md#rule-reality-stitching)。 - **任務類型..."
"canon/10_gameplay_bible.md","85","glossary_like","1. **戰術失敗**：提高該區域敵人執念飽和度，下次進場更接近失控 2. **社交失敗**：風評提前惡化，NPC 支援與資源折扣下降 3. **倫理失敗**：錯誤抽離或粗暴共感可換短期收益，但會增加[因果債務](02_glossary.md#term-causal-debt) ..."
"canon/99_decision_log.md","15","glossary_like","**影響文件**：[World Rules](01_world_rules_and_costs.md#rule-magic-cost) | [Entities](07_entities_and_devices.md#section-heart-container) | [Glos..."
"canon/99_decision_log.md","18","timeline_like","**矛盾**：晴香創世事件在 timeline_raw 為帝國歷 102 年，在 CAN-04 v1 為 109 年。"
"canon/99_decision_log.md","19","timeline_like","**裁決**：**採用帝國歷 102 年。** - 晴香 5 歲（97+5=102 ✓） - 美夜子 26 歲（76+26=102 ✓） - 109 年版本有內部矛盾（聲稱「5 歲」但 97+12=109）"
"canon/99_decision_log.md","21","timeline_like","**影響文件**：[Timeline](04_timeline_canon.md#event-alpha-divergence) | [Haruka](03_characters/haruka.md) | [Story Outline](05_story_outline_cano..."
